,Strike,Length,Width,Slip,Longitude,Latitude
36,178.64408624633083,130847.05337320181,92713.25208897347,22.1082221446518,131.33959044442884,-5.623847390368765
37,179.71580775466288,134654.93758462492,91735.41370928682,21.915107369959856,131.23705174594483,-5.628666687121398
38,182.06431657092298,133441.57140924621,92890.67589486392,21.65611418308034,131.14948921729777,-5.589207653821578
39,179.46030893197062,131236.16839303862,92992.16788626801,21.614772119914313,131.12937349422322,-5.60776305397005
40,180.71098749675505,132621.9055302564,94660.42487593177,21.61945109346628,131.08079263098065,-5.590853646456983
41,180.71098749675505,132621.9055302564,94660.42487593177,21.61945109346628,131.08079263098065,-5.590853646456983
42,179.8985152511648,133120.71106893837,92661.59487004319,21.399784191024136,131.1496686399332,-5.617798746535363
43,179.8985152511648,133120.71106893837,92661.59487004319,21.399784191024136,131.1496686399332,-5.617798746535363
44,180.75833015816548,137103.08105594496,93314.55700257218,21.66598407261476,131.15916714867376,-5.6195151149629075
45,181.12516491876275,133785.2343347838,93589.1932854074,21.348103715191513,131.21786858142755,-5.637635191318452
46,181.12516491876275,133785.2343347838,93589.1932854074,21.348103715191513,131.21786858142755,-5.637635191318452
47,181.12516491876275,133785.2343347838,93589.1932854074,21.348103715191513,131.21786858142755,-5.637635191318452
48,178.94875188178958,131605.45182438224,92494.74592780664,21.634162733080316,131.18067955466026,-5.570874540594075
49,178.70622931504522,136888.95109714943,92226.38229178023,21.59722378987326,131.304234227619,-5.705351193703989
50,176.87872291037286,133281.70019477225,91926.31885745391,21.74771453401084,131.323854577853,-5.706546112109981
51,178.39197101447166,134782.41913585275,91653.98974621738,21.722783398502298,131.33876511370914,-5.670427221848746
52,178.39197101447166,134782.41913585275,91653.98974621738,21.722783398502298,131.33876511370914,-5.670427221848746
53,178.98014353431753,135670.45137023655,90851.03943835666,21.706828539194152,131.4435228340762,-5.702287559205578
54,178.92636760299635,133664.18275635695,90211.78873021743,21.827952003895597,131.45541872346672,-5.731063313325676
55,178.92636760299635,133664.18275635695,90211.78873021743,21.827952003895597,131.45541872346672,-5.731063313325676
56,180.093498719212,130120.30757339121,90693.79320455005,21.847902644130073,131.53193312940655,-5.770014136526187
57,180.093498719212,130120.30757339121,90693.79320455005,21.847902644130073,131.53193312940655,-5.770014136526187
58,180.093498719212,130120.30757339121,90693.79320455005,21.847902644130073,131.53193312940655,-5.770014136526187
59,184.34690642097706,132218.88748335443,89675.11197646425,21.470908677805344,131.46992955055447,-5.929766861380347
60,184.3214536343566,135115.65761622495,90886.70571673683,21.556854243794337,131.36073647821246,-5.885732344187217
61,184.3214536343566,135115.65761622495,90886.70571673683,21.556854243794337,131.36073647821246,-5.885732344187217
62,184.3214536343566,135115.65761622495,90886.70571673683,21.556854243794337,131.36073647821246,-5.885732344187217
63,185.03340887122118,130317.16407138252,91654.70923840038,21.426261068015073,131.3366060054309,-5.8838167371100125
64,190.07100620618144,126659.8031807539,89699.0859272088,21.578100804289182,131.32252064600203,-5.868700891162132
65,190.07100620618144,126659.8031807539,89699.0859272088,21.578100804289182,131.32252064600203,-5.868700891162132
66,191.0479069854535,127562.36556227956,89532.78384746707,21.652821209227085,131.3016186594918,-5.977709917484078
67,197.60587851023294,127239.63326926802,87653.1840095821,21.336238078530126,131.4157887094057,-5.940414630078257
68,198.75867609188384,125236.085342905,87334.76973505293,21.114368657421757,131.45887123524372,-5.942872311605908
69,198.75867609188384,125236.085342905,87334.76973505293,21.114368657421757,131.45887123524372,-5.942872311605908
70,198.75867609188384,125236.085342905,87334.76973505293,21.114368657421757,131.45887123524372,-5.942872311605908
71,198.2507327905947,118724.90208843403,87504.48121632844,21.687953250501135,131.47476626050178,-5.9023168110774344
72,198.2507327905947,118724.90208843403,87504.48121632844,21.687953250501135,131.47476626050178,-5.9023168110774344
73,194.70376596430324,119237.54190374534,88823.82632305501,21.77606249667148,131.31890352498223,-5.88730206677234
74,194.85461629227055,119216.68253434604,89866.64646316548,21.787095254832035,131.19387476558146,-6.013969394597254
75,192.97089951573082,118331.1127493266,90838.9795071891,21.881488635195094,131.2868186986674,-6.003072807969442
76,195.98157924957573,115830.25542324652,91729.44251018012,22.021018007163878,131.2483573296973,-6.086696486644575
77,197.098096010279,117901.35669857096,90769.03427372283,22.40893139333216,131.20175837616608,-6.121184687493093
78,199.136160525282,115861.73356083994,92774.01156111705,22.32768371080848,131.2744654960731,-6.125600155865704
79,197.13130176695543,114172.48713001292,91962.1694492958,22.622440879634468,131.28369557797632,-6.134703712932331
80,197.24804388039965,115980.56445727948,88679.7581804511,22.764180261036053,131.3929986833551,-6.088259012078362
81,200.54596702760497,111965.952826253,87635.1298272549,22.83042015323343,131.3218288670929,-6.055815177346075
82,205.41327486735807,110813.04252469754,88720.47322765474,23.14448730321597,131.3253704407257,-6.173641981263459
83,207.19681861704638,106170.7452418606,88326.99091160775,23.302935192720426,131.31132296694489,-6.114955932011587
84,207.19681861704638,106170.7452418606,88326.99091160775,23.302935192720426,131.31132296694489,-6.114955932011587
85,207.19681861704638,106170.7452418606,88326.99091160775,23.302935192720426,131.31132296694489,-6.114955932011587
86,207.19681861704638,106170.7452418606,88326.99091160775,23.302935192720426,131.31132296694489,-6.114955932011587
87,207.19681861704638,106170.7452418606,88326.99091160775,23.302935192720426,131.31132296694489,-6.114955932011587
88,207.32539233810243,105074.79254670827,89291.94989064764,23.507309388184822,131.2472644324785,-6.00640152749837
89,206.3527199780969,106194.15217268017,89982.76538584051,23.66695071371096,131.31041479496764,-6.00832723622543
90,204.24134614163458,108612.19535817478,89217.95982234889,23.542795037945833,131.212684459121,-6.07836843003139
91,207.03927951398842,113682.59399122259,89999.9416444999,23.616324883313297,131.21665511394238,-6.09712973857163
92,204.18990590989128,110818.4356387991,90270.02303662524,24.43329543124095,131.2132874911492,-6.02789456867485
93,202.93678382737744,110848.18094469613,90506.21092888837,24.60752137999096,131.189452954694,-5.993364086302335
94,202.59724033700203,112160.5930468205,91139.0509161393,24.43217039633407,131.29125451931844,-6.017268836155409
95,198.47581597750812,109706.95421652542,91728.88175337343,24.081135672125875,131.24823024853802,-5.9285122895792375
96,200.71278395901442,104621.33102478737,91974.29581838858,23.96474620248925,131.3458533508257,-5.888040398407733
97,202.39270994925366,103341.52758682346,92242.55559575316,23.838838316406978,131.37723316272184,-5.981872364740203
98,201.82542419175056,107230.10269721842,93340.89960929251,23.661590237292078,131.32966491913803,-5.987421157415976
99,200.44389071408017,105368.1213251152,93374.89175845005,23.530711524358814,131.29960745454656,-6.133367662880481
100,199.22285111835888,106697.26569649695,93033.1922592227,22.88108498602554,131.22019823658343,-6.082094110565205
101,199.22285111835888,106697.26569649695,93033.1922592227,22.88108498602554,131.22019823658343,-6.082094110565205
102,199.22285111835888,106697.26569649695,93033.1922592227,22.88108498602554,131.22019823658343,-6.082094110565205
103,198.31070428932983,105056.6403018384,92204.36064403821,22.662842773770002,131.1583585680076,-6.039275143045826
104,198.18918315434084,107729.75220113824,92087.03679526322,22.657548996959456,131.24303409409336,-6.118436150573977
105,198.18918315434084,107729.75220113824,92087.03679526322,22.657548996959456,131.24303409409336,-6.118436150573977
106,198.5171600210085,108212.37519021981,92592.04325802918,22.488035313272366,131.30952115758072,-6.020298197657416
107,201.9896991014265,111713.76819384182,92317.30070665044,22.213800168763765,131.39741255493482,-5.947911967795923
108,198.12204873245457,112655.8524747215,92961.99512759414,22.092552098786307,131.4245729162498,-5.976594272734596
109,194.84365923649005,109239.019986932,94036.26045289106,22.12364357532603,131.3659430450012,-5.913675540233032
110,194.84365923649005,109239.019986932,94036.26045289106,22.12364357532603,131.3659430450012,-5.913675540233032
111,194.84365923649005,109239.019986932,94036.26045289106,22.12364357532603,131.3659430450012,-5.913675540233032
112,195.35409645492882,108433.76825044582,94055.97764814203,22.391655987028866,131.34704066676767,-5.8269523405015065
113,196.9641501683753,109493.07558272697,94433.83570176388,22.710139606939368,131.28937278800151,-5.887977038160343
114,196.06981625153963,112314.58372120209,93316.29652012419,22.806994305317684,131.3638219154812,-5.870795956533456
115,196.06981625153963,112314.58372120209,93316.29652012419,22.806994305317684,131.3638219154812,-5.870795956533456
116,193.83541623304535,112236.52119605624,92247.29169706324,22.912389710736562,131.30087907946344,-5.935696689196754
117,193.50754286711256,113206.3968347391,91252.07943203705,22.782757070691353,131.41483702450847,-5.890279478522153
118,193.50754286711256,113206.3968347391,91252.07943203705,22.782757070691353,131.41483702450847,-5.890279478522153
119,194.71907689900314,112189.23967582548,90167.13955621423,23.191713240891445,131.29871827297538,-5.922397530795723
120,193.77663194744468,112497.08956203575,89888.0849184291,23.386596828275607,131.31983427880425,-5.993164457304307
121,190.03045610330983,110347.32625284961,90564.98190436378,23.05565972058573,131.26888472001966,-5.86419734615645
122,189.82355978595686,108753.35649681404,91451.7658066188,22.98306974981027,131.21169636958106,-5.895148812472684
123,192.89011278922618,107372.92297079356,92919.38609474825,23.075402894214022,131.21329962231692,-5.942964992753702
124,192.89011278922618,107372.92297079356,92919.38609474825,23.075402894214022,131.21329962231692,-5.942964992753702
125,192.9716404141703,108476.46476483466,92743.85805082267,22.721397075327868,131.26790940723728,-5.958370002397544
126,192.9716404141703,108476.46476483466,92743.85805082267,22.721397075327868,131.26790940723728,-5.958370002397544
127,191.80677536180465,108331.25781516865,92543.94744363162,22.74112194238313,131.33321797641926,-6.019218296749049
128,189.02417882819375,113601.68734642713,93489.27176848945,23.15396708902132,131.288132418062,-6.08615066330856
129,189.25996262177438,114947.73188712256,93079.58060913082,22.933563437686193,131.30098589041728,-6.033007557090657
130,189.25996262177438,114947.73188712256,93079.58060913082,22.933563437686193,131.30098589041728,-6.033007557090657
131,189.75457682178697,114796.58584344467,92641.00692498373,22.643687212971866,131.2116140854925,-6.146835298955349
132,187.08406415602565,117291.41478636234,93780.50339689363,22.139865054174706,131.10187827302298,-6.201253947251883
133,190.89113546213375,120734.7433479618,94389.32425679654,22.834272832420414,131.23412740129635,-6.282761666444149
134,192.2627085598072,119405.96372687482,94968.64460765716,22.563464184927593,131.22044595133215,-6.337256028522037
135,194.1785946012352,120058.52782600361,94479.34096734453,22.81057006009698,131.18870488741643,-6.345465092376602
136,192.14105518865253,113491.26735279191,93643.28682381586,22.457331164669228,131.1572806434545,-6.371610070984888
137,192.71932045944604,113232.8318097343,94052.67731860427,22.300649734503395,131.1347754112939,-6.371461287719277
138,189.51128147759607,115686.51089514283,93558.94688107251,22.37148786706656,131.1936315723172,-6.274784367926976
139,189.51128147759607,115686.51089514283,93558.94688107251,22.37148786706656,131.1936315723172,-6.274784367926976
140,189.51128147759607,115686.51089514283,93558.94688107251,22.37148786706656,131.1936315723172,-6.274784367926976
141,189.08433916035298,119072.28743739297,93902.17206729135,22.430518767183784,131.19716788679662,-6.394954064265736
142,190.40541123269819,121628.54472978701,93982.07523462649,22.525871384153497,131.19119579976635,-6.362417984297282
143,193.09285829472958,124955.67809311063,93931.18952345109,22.647759702337456,131.07401980144937,-6.341343747960668
144,195.40258366645213,126038.4349108511,95000.67830219283,22.474989483968212,131.0399466433733,-6.3487857634770775
145,195.40258366645213,126038.4349108511,95000.67830219283,22.474989483968212,131.0399466433733,-6.3487857634770775
146,195.51758398186394,123645.68269681738,93677.21883989188,22.357650232854866,131.00412500584738,-6.324799837083104
147,198.75725492314166,127282.21581733585,93119.4512118182,22.709284541984875,130.9349417543807,-6.279424663951672
148,203.55455713562247,123459.22777191154,92715.66866556664,22.13076753554287,130.8827400909953,-6.328927077456162
149,203.24125150235855,126756.76201102536,93590.0099152458,22.047542927108125,130.77127726854707,-6.352865162245008
150,203.59479349701738,126392.7368376966,92599.64841610906,22.189937013659996,130.68191011442875,-6.367424145669755
151,203.6829168689572,127420.86546654755,92937.65985239936,22.191874891097914,130.71688965324626,-6.363316480172818
152,203.6829168689572,127420.86546654755,92937.65985239936,22.191874891097914,130.71688965324626,-6.363316480172818
153,202.9051391258536,130963.32505573619,92661.66370846139,22.164684397052117,130.61473168788194,-6.5316358649211645
154,204.54257533109063,126560.52372127453,92370.04614057406,21.884303358335842,130.64888851064384,-6.346343232303867
155,204.54257533109063,126560.52372127453,92370.04614057406,21.884303358335842,130.64888851064384,-6.346343232303867
156,209.9291348361124,129842.49512257299,91912.59568804795,21.790947940691538,130.5426541261216,-6.3620853062441425
157,210.71028613343154,128347.6386131383,90807.28295674837,21.908265261678217,130.49788861301982,-6.366660731498716
158,210.71028613343154,128347.6386131383,90807.28295674837,21.908265261678217,130.49788861301982,-6.366660731498716
159,210.71028613343154,128347.6386131383,90807.28295674837,21.908265261678217,130.49788861301982,-6.366660731498716
160,210.71028613343154,128347.6386131383,90807.28295674837,21.908265261678217,130.49788861301982,-6.366660731498716
161,210.71028613343154,128347.6386131383,90807.28295674837,21.908265261678217,130.49788861301982,-6.366660731498716
162,207.5516638538722,122383.53366199599,89565.62777839923,22.124499015604513,130.57303748272554,-6.3349227086891124
163,207.5516638538722,122383.53366199599,89565.62777839923,22.124499015604513,130.57303748272554,-6.3349227086891124
164,207.5516638538722,122383.53366199599,89565.62777839923,22.124499015604513,130.57303748272554,-6.3349227086891124
165,204.9866626828483,124870.8221789975,90938.79033250135,21.920229801284755,130.64803773680518,-6.237055625980854
166,204.9866626828483,124870.8221789975,90938.79033250135,21.920229801284755,130.64803773680518,-6.237055625980854
167,200.46956493872332,124853.08979445708,91696.76281097715,21.522155540621146,130.73420059531784,-6.1493057835949525
168,201.40688517214468,121120.13007687713,88750.2338661898,21.570891930807946,130.62859828698353,-6.145610701169869
169,198.29628062874366,120001.46220168404,87917.50770919329,21.916361597400112,130.61153374884353,-6.050664235164214
170,199.26684605782017,121036.21259583354,86508.63643039901,22.334930177233286,130.4691444384448,-6.193740113007507
171,199.1239226844462,123704.42972178175,85840.4549843891,22.40787354611627,130.61111096486044,-6.295694785411785
172,199.1239226844462,123704.42972178175,85840.4549843891,22.40787354611627,130.61111096486044,-6.295694785411785
173,194.39578730825423,123094.61533308205,85602.17242758014,22.542926391593177,130.75832241137448,-6.360909698745241
174,197.90444051857153,123108.13904583851,84812.52798706338,22.23625133100252,130.71487523862632,-6.375986108981718
175,197.90444051857153,123108.13904583851,84812.52798706338,22.23625133100252,130.71487523862632,-6.375986108981718
176,197.90444051857153,123108.13904583851,84812.52798706338,22.23625133100252,130.71487523862632,-6.375986108981718
177,199.01788898949252,121542.23576968587,83446.03422968995,22.23982246133703,130.62209779928997,-6.482272817088358
178,202.15962499179162,122532.17770744115,83998.32693254591,22.520182907779553,130.5984200180347,-6.526255885530519
179,199.2601630870893,119612.78642709693,84206.9306558408,22.44232969424624,130.5880132523354,-6.622305333949576
180,200.1063435985384,116248.49222005077,82547.21635938277,22.751882117690855,130.56446115297075,-6.6128965453178665
181,200.10995621258556,112855.11493675529,82990.04560808362,22.452354767366913,130.49928861961894,-6.640899412528669
182,198.70120207208842,116103.71646887164,81712.19784478795,21.942981335301905,130.53261073688418,-6.6268129398520905
183,199.4912834475586,113348.07851386364,80896.35864272821,21.98850918691111,130.40149998675003,-6.48973731107697
184,199.94644242757371,112759.31828243808,81639.9732107309,21.86550177548892,130.3567551436393,-6.456300580029113
185,199.94644242757371,112759.31828243808,81639.9732107309,21.86550177548892,130.3567551436393,-6.456300580029113
186,198.3951730223539,116190.86912494068,81755.49064454254,21.676826236311417,130.31024746998622,-6.510453443016933
187,194.4761096809529,115341.519882611,82697.32819895988,21.94890437890855,130.28339564384038,-6.4899658466133126
188,195.55620369245503,116058.38422068411,81363.73402571933,22.61471665895459,130.33627115991004,-6.483511155117902
189,195.8401931255566,118917.69047520874,80085.75757836307,22.49149681726615,130.29673029330795,-6.432682052847501
190,196.01194488426825,117341.71282173194,79812.17675099785,22.42467978139634,130.28054140838626,-6.3562597402117404
191,196.87702722470385,113941.6592675883,79311.92202950252,22.890139800154984,130.28478939412793,-6.273016566717632
192,196.66618325664942,114337.70490959956,79525.06396212509,22.598685305527166,130.33488770614275,-6.407292458038477
193,193.11448583569577,118133.5185119043,79134.31865728492,22.36615884366802,130.33621694892915,-6.519731663534372
194,194.78664252242572,118986.94311394492,78064.7022246659,22.62918703509943,130.3418678211857,-6.452792244734987
195,197.81660108180174,120011.05780304373,78515.11975510648,22.793113164778912,130.32375051647853,-6.332786374617779
196,192.73585064032093,125233.7346805861,79278.90472635982,22.577618014422097,130.41424505539214,-6.475883753686617
197,195.4425255324647,128780.45219754765,78604.54347482377,22.83751678995399,130.55882807283905,-6.431132010960199
198,197.54648159944387,132254.835230352,76792.79837175706,23.19244741907308,130.48768330821324,-6.341675138780347
199,197.54648159944387,132254.835230352,76792.79837175706,23.19244741907308,130.48768330821324,-6.341675138780347
200,193.2439298431715,132845.8221678556,76815.20528251842,22.97200294614081,130.65403573796857,-6.2730295407456165
201,190.82814952129934,132724.36051874817,76249.75972010093,23.036120433154,130.7235815813598,-6.273313876589393
202,188.6481392341825,128947.34151447806,74150.84799132614,22.673144292427466,130.71385627720593,-6.271733321016091
203,188.53649844542196,129453.51906577665,75301.90125462296,22.410996949508075,130.7827036206447,-6.32060628641718
204,188.53649844542196,129453.51906577665,75301.90125462296,22.410996949508075,130.7827036206447,-6.32060628641718
205,189.6534681837418,129695.52389270565,74413.37982300154,22.547993203982365,130.87302131844106,-6.377671253312654
206,189.106902794648,135533.48970696013,74063.40991318466,22.584645860052515,130.83661631120913,-6.396965535286326
207,189.86031255202695,137578.4652848024,75055.98414944508,22.646057266029008,130.84505564033816,-6.27831910473118
208,186.7759040877801,135464.79577409968,75820.10419235521,22.949922849191267,130.81766923256123,-6.223289655492476
209,186.05527270079557,135113.61627851822,75355.12581905158,23.010330319642936,130.77711958617834,-6.125095358240336
210,184.3977427250257,135714.48071822603,77292.01457367567,22.836718310866935,130.89228012075344,-6.025529223627622
211,185.7999821784476,130444.75988526871,75440.7599791898,22.874738461884323,130.88981463098227,-6.0128003769762906
212,186.4424828808634,130282.35140968098,74254.8462304332,22.562803052501238,130.83749772847335,-6.049784075089582
213,187.78958810104623,131422.50713373176,72838.4065250748,22.38968835969991,130.83000008589568,-6.143497719879479
214,188.66899086229242,128885.03738941732,71909.59638894441,22.341690222671026,130.78322355928137,-6.15552412104658
215,188.66899086229242,128885.03738941732,71909.59638894441,22.341690222671026,130.78322355928137,-6.15552412104658
216,185.9624618761073,127850.0640038121,70534.66354953656,22.541650739695218,130.84010362128282,-6.080048530228781
217,188.95349715935888,129732.04429981207,69814.62193533745,22.577158450125946,130.8599859868029,-6.010219163844201
218,185.82035837074227,130680.5614084875,68989.33128240544,22.563073211851368,130.83224545996103,-5.960649411568108
219,184.40530980095784,132350.26948249328,69068.3008155163,22.451265453114953,130.85981909317258,-5.862824798581542
220,185.11393895995081,133557.9481724104,68125.26212445802,22.65231706640353,130.88234836289206,-5.806262471239978
221,187.69024455830188,133252.4262752622,67958.51075505531,23.001287949990928,130.92783132101653,-5.922781679960567
222,187.69024455830188,133252.4262752622,67958.51075505531,23.001287949990928,130.92783132101653,-5.922781679960567
223,186.70561336936507,136567.44638475252,68213.55599574719,22.856540697749267,130.8916000347161,-5.979318613803348
224,183.89522628872487,134264.9200057309,68816.0316138953,23.14220447479486,131.0284693757649,-6.03320334653702
225,186.1918371917704,131245.1776039917,70863.33436483947,23.06294234956773,131.05234726982178,-5.909646781315225
226,188.0798084269576,131194.3270696701,70955.48472528085,23.18932433893027,131.01407626513756,-5.894526957514035
227,189.66719149400825,131439.0994790912,70058.12170043241,23.019146474422723,130.97348322862783,-5.943663881922582
228,192.79666479479107,131186.8827008917,70521.0270900006,23.046258586614375,130.97558571869394,-5.891630165332899
229,194.38157850257005,134240.38002447406,69981.35225203919,23.052364092894305,131.08639111171814,-6.0082646150637435
230,194.38157850257005,134240.38002447406,69981.35225203919,23.052364092894305,131.08639111171814,-6.0082646150637435
231,194.38157850257005,134240.38002447406,69981.35225203919,23.052364092894305,131.08639111171814,-6.0082646150637435
232,194.69004622020995,136291.82390841216,71746.82682268115,23.027245795589895,131.11007844184718,-6.08251434890012
233,193.06041988311628,137470.36728473185,70711.36341366619,22.952485224782126,131.2083223655379,-6.077248752181372
234,195.89416479138805,137533.0505587193,71019.86875793857,22.70603857854665,131.11413907646119,-6.20651816231324
235,197.3623132688672,136555.6356042452,70070.65339461996,23.10598459396223,130.99961721560993,-6.118976588386206
236,198.6947545868431,139305.62900950864,69577.29546557879,23.380907338175867,131.03337491409548,-6.1747749306271285
237,198.6947545868431,139305.62900950864,69577.29546557879,23.380907338175867,131.03337491409548,-6.1747749306271285
238,197.93395976497212,140182.51220495853,69096.71847875141,23.255861847017414,131.11062827242753,-6.13396207926935
239,200.04255611371116,139678.8263847439,68293.93600401354,23.82161349730773,131.12271009299516,-6.145022496822584
240,198.03247512328886,139472.58883540996,68935.22151229614,23.861158162265294,131.0652952466913,-6.162437964832029
241,198.03247512328886,139472.58883540996,68935.22151229614,23.861158162265294,131.0652952466913,-6.162437964832029
242,200.3745221685533,138605.4230515662,69443.96838183988,23.777127496919846,131.075551267633,-6.008379860461185
243,201.3907884383612,137527.81336884823,68810.79748770644,23.21206793125787,131.09950854112753,-6.003872060131173
244,199.1378440119201,136623.82226644878,69679.3459487119,23.29260917572063,131.15807023375137,-6.024878269814327
245,199.1378440119201,136623.82226644878,69679.3459487119,23.29260917572063,131.15807023375137,-6.024878269814327
246,199.1378440119201,136623.82226644878,69679.3459487119,23.29260917572063,131.15807023375137,-6.024878269814327
247,194.3048992790294,137233.86445527442,71796.36837227202,23.864473210143743,131.16966920320507,-6.059829043255157
248,194.77684927690717,136416.1565554118,72980.658214162,23.96762692058679,131.2608056745488,-6.057423410757984
249,193.02817217054275,135744.74390689225,74300.73405994778,24.373740143484834,131.2852219230049,-5.992912043454547
250,193.6487553443012,138629.14002150076,73682.16299185433,24.154800865446138,131.32297325068842,-6.088423565508847
251,194.99041548612132,138256.86210753213,74619.31362222135,24.020337441535496,131.2888217010397,-5.99104723760703
252,192.43353152592445,137797.97100935853,73403.02654490848,24.211129328486237,131.3657529500862,-5.93098428772173
253,190.29398099450765,137409.4270745515,73254.10366979861,23.885824250607985,131.50602486656348,-5.969580661417913
254,192.5102012384562,134703.13090858227,72322.05407100615,24.11010931375296,131.31556907865325,-6.020191512202063
255,198.03040455044106,131824.52611625718,73174.36413038662,24.16601283988987,131.31442839580075,-5.9468015673410335
256,199.94272845295066,128977.74408554802,74102.39267175102,23.987371840652152,131.33587532192882,-5.9594131348524275
257,202.45655857081627,128319.62817772896,72571.75419026632,23.852721468630897,131.39728633583184,-6.086365316883155
258,200.70508877324255,125804.74205986613,73661.23667742754,23.956356469684298,131.34679468699946,-6.078667810345023
259,200.70508877324255,125804.74205986613,73661.23667742754,23.956356469684298,131.34679468699946,-6.078667810345023
260,200.70508877324255,125804.74205986613,73661.23667742754,23.956356469684298,131.34679468699946,-6.078667810345023
261,199.88451010625045,125670.50114145022,72245.05015008093,23.598650438714504,131.43620916704444,-6.057888557668864
262,199.88451010625045,125670.50114145022,72245.05015008093,23.598650438714504,131.43620916704444,-6.057888557668864
263,204.58639235329136,126526.6202825646,72596.78383244533,23.94350089600358,131.28883234231486,-6.084747209047107
264,204.58639235329136,126526.6202825646,72596.78383244533,23.94350089600358,131.28883234231486,-6.084747209047107
265,204.58639235329136,126526.6202825646,72596.78383244533,23.94350089600358,131.28883234231486,-6.084747209047107
266,204.58639235329136,126526.6202825646,72596.78383244533,23.94350089600358,131.28883234231486,-6.084747209047107
267,203.1777837501621,126707.11573419535,71475.17938375482,24.097164225224944,131.21743953874866,-6.064112087413272
268,203.1777837501621,126707.11573419535,71475.17938375482,24.097164225224944,131.21743953874866,-6.064112087413272
269,199.67401115640214,128390.9173877055,73092.55330579859,24.534746210146874,131.1004186346016,-6.080407732100876
270,197.51258870842634,128700.80708375841,72729.25652059758,24.140847933335795,131.10507037171098,-6.1169162126933365
271,199.6479349150354,125289.3437910615,71604.65535700315,24.103472319195262,130.90639504459998,-6.23995679155979
272,199.6479349150354,125289.3437910615,71604.65535700315,24.103472319195262,130.90639504459998,-6.23995679155979
